1,38
2,58
3,81
4,50
5,47
6,47
7,98
8,24
9,37
10,60
11,57
12,51
13,40
14,27
15,43
16,137
17,76
18,60
19,25
20,49
5,60
6,229
14,32
18,86
11,60
4,43
21,41
22,43
7,55
17,38
10,333
23,131
24,75
16,112
3,37
2,40
25,38
26,125
27,63
16,73
27,123
25,44
28,59
26,45
18,110
11,59
29,25
30,130
6,138
5,162
14,42
31,73
32,98
10,47
23,104
24,38
33,161
34,26
35,47
27,25
16,182
28,39
36,86
37,37
30,203
18,99
11,41
38,99
39,48
33,31
23,73
35,297
40,67
5,77
6,177
32,79
41,86
42,60
43,48
23,138
40,59
44,82
16,71
36,26
28,29
45,182
30,26
18,78
38,24
46,47
47,58
35,86
6,53
41,86
48,25
49,27
50,86
51,29
52,73
18,59
47,177
46,56
53,85
41,112
6,47
51,27
35,164
50,489
52,154
54,372
55,38
23,95
44,77
40,69
56,73
57,55
45,72
16,47
28,45
58,60
59,86
59,131
45,88
58,47
60,60
23,104
44,116
56,33
61,46
41,26
6,99
51,73
47,47
53,84
18,60
50,164
54,216
35,86
62,60
63,73
64,26
65,47
53,44
18,37
47,25
6,151
51,28
41,58
66,41
44,69
23,37
61,25
59,24
45,226
60,25
67,51
68,34
54,125
50,41
35,274
69,60
70,138
71,242
53,65
18,146
47,60
44,71
23,103
61,151
6,177
41,60
66,138
45,47
67,47
68,93
72,47
35,333
71,24
70,125
73,45
74,47
75,229
76,151
77,242
68,116
45,73
67,29
18,47
53,55
47,38
78,38
61,94
23,118
44,59
79,27
6,79
66,60
41,100
80,65
35,24
77,73
75,24
81,85
82,151
83,85
53,47
18,31
47,47
41,151
6,164
80,50
84,125
85,242
68,47
45,47
67,60
86,44
23,112
61,125
44,25
87,162
88,58
82,86
81,24
83,35
89,47
90,60
47,45
53,80
18,112
67,67
45,30
68,47
82,164
90,177
89,164
87,102
61,210
23,86
91,52
92,204
85,86
6,99
41,216
93,246
94,86
95,216
67,86
68,37
45,77
18,138
53,47
47,84
90,372
82,216
89,60
96,307
97,30
61,214
92,44
87,24
98,70
93,60
41,60
95,30
99,96
100,129
67,96
45,29
68,125
100,99
99,195
41,25
101,40
18,108
47,81
53,38
102,43
61,201
98,65
92,25
90,73
96,73
82,242
103,25
104,177
105,28
106,47
18,25
47,58
102,38
68,39
67,25
45,120
107,47
99,96
100,99
101,86
108,198
109,86
61,33
98,209
92,61
110,121
82,60
104,151
90,164
111,47
112,411
47,24
102,60
18,47
45,75
107,53
68,25
108,242
100,125
99,47
113,112
98,73
110,26
92,104
114,55
115,57
112,190
90,73
104,86
116,78
117,437
118,333
102,116
18,39
47,47
45,50
107,75
68,38
92,99
98,86
115,73
108,164
100,124
113,66
119,99
117,99
118,86
112,99
120,67
121,66
122,138
123,86
107,67
45,60
68,54
92,156
98,25
115,38
124,74
102,144
47,60
18,70
122,73
112,112
117,86
125,96
126,99
127,125
108,47
100,42
119,151
128,45
129,38
107,57
45,47
68,51
127,47
112,190
126,229
130,99
131,125
102,73
18,170
47,52
132,37
119,99
108,47
128,86
133,151
92,45
124,60
115,47
107,28
68,45
45,133
124,73
115,31
92,156
133,47
119,60
128,99
134,40
135,164
18,29
102,31
47,86
126,47
112,112
131,26
136,33
137,28
138,281
139,86
47,57
102,53
18,25
45,31
68,26
107,36
140,41
92,221
124,44
115,37
141,60
135,151
128,47
119,31
142,50
138,242
112,73
139,229
143,112
144,151
145,37
140,80
107,24
45,45
47,207
102,30
18,36
135,26
142,47
128,47
92,45
141,66
124,60
146,255
147,40
138,515
139,47
144,450
148,47
149,86
150,255
151,39
128,242
142,203
135,671
140,60
45,56
107,42
47,60
18,26
102,48
146,86
141,60
124,60
138,229
144,47
150,164
152,24
153,47
154,125
155,320
156,112
140,153
45,47
107,112
47,119
102,45
18,61
146,30
141,24
124,60
155,125
138,255
150,229
157,166
158,60
135,190
128,63
142,47
159,28
160,39
161,33
162,31
124,73
146,60
141,112
47,60
18,86
102,97
140,86
107,42
45,59
135,73
128,102
142,30
163,193
138,25
150,60
157,73
164,47
165,203
166,125
140,25
45,112
107,31
102,30
18,25
47,26
167,30
141,106
124,90
146,47
168,58
163,98
128,73
135,177
169,44
170,207
165,47
166,60
157,676
171,37
172,112
167,50
102,67
47,27
141,60
124,93
168,47
45,83
107,68
140,47
170,125
135,25
163,73
173,28
174,60
157,73
172,138
166,216
175,68
176,125
177,24
102,23
167,26
47,57
45,59
107,28
140,86
178,45
